horizon_days,target,cell,selected_algorithm,n_train,n_test,RMSE,MAE,R2,NSE,KGE,R2_reference_learner
1,snowc,46,Random Forest,19350,4018,4.307815282247878,0.7339459820569213,0.992198260514619,0.9921982604262567,0.9945790894832346,0.9911085367202759
1,snowc,47,Random Forest,19350,4018,4.672237480358103,0.8552827828439034,0.9905028087916188,0.9905028104596714,0.9937192089544685,0.9897891283035278
1,snowc,48,Random Forest,19350,4018,4.689762897880713,0.9331711282584108,0.9903240626096225,0.9903240622747365,0.9934124818051726,0.9896828532218933
1,snowc,49,Random Forest,19350,4018,4.74302601632658,1.0240821416211563,0.9899006984812627,0.9899007002361583,0.9929203123336514,0.9893082976341248
1,snowc,50,Random Forest,19350,4018,4.843235438228065,1.1236849804705211,0.9893299380633184,0.9893299374658541,0.9930510568303952,0.988467276096344
1,snowc,51,Random Forest,19350,4018,4.53038205650069,0.91552033640746,0.9912139910551899,0.9912139920868761,0.9943789106697769,0.9905686974525452
1,snowc,52,Random Forest,19350,4018,4.6599964396154885,0.9611872815426425,0.9905651038496811,0.990565103683702,0.9937801636003257,0.9903593063354492
1,snowc,53,Random Forest,19350,4018,4.6765803688849665,0.9716407142218563,0.9904647057161309,0.9904647042676102,0.9936387485389832,0.9899142384529114
1,snowc,54,Random Forest,19350,4018,4.876274610140377,1.0175215603538248,0.9897219766100225,0.9897219775253151,0.9929765237790024,0.9887407422065735
1,snowc,55,Random Forest,19350,4018,4.688712653735704,0.8869693637977433,0.9906264242102861,0.9906264240611131,0.9935798153252586,0.9901980757713318
1,snowc,56,Random Forest,19350,4018,4.483737081347876,0.8577387045165559,0.9914300110343098,0.9914300115582326,0.9934052655470947,0.9903401732444763
1,snowc,57,Random Forest,19350,4018,4.485388739739364,0.8636355801468074,0.9913846188684714,0.9913846187109356,0.9936855203008231,0.9899198412895203
1,snowc,58,Random Forest,19350,4018,4.568854856563846,0.920462746223085,0.9908155487902525,0.9908155482665798,0.9942841405647272,0.989783525466919
1,snowc,59,Random Forest,19350,4018,4.700158257711828,1.014480098707295,0.9900767377689749,0.9900767381194769,0.9933041140698559,0.9893048405647278
1,snowc,60,Random Forest,19350,4018,5.011579592351788,1.1360014042313296,0.9887411140801106,0.988741113758737,0.9919823302258354,0.9882033467292786
1,snowc,61,Random Forest,19350,4018,5.119450211119132,1.2209532193884631,0.9879020440164908,0.9879020425810258,0.9922914124186716,0.9868990182876587
1,snowc,62,Random Forest,19350,4018,4.9666413706570465,1.1710860035581345,0.9885638346796198,0.9885638335057583,0.9928601712349292,0.9881083965301514
1,snowc,63,Random Forest,19350,4018,4.488584757193051,0.9968856731155554,0.9913720263096331,0.9913720268479552,0.9936675464390862,0.990349531173706
1,snowc,64,Random Forest,19350,4018,4.225810627649477,0.8913558913999476,0.9922873070153121,0.9922873070893844,0.994589474177321,0.991756796836853
1,snowc,65,Random Forest,19350,4018,4.171407640680038,0.8615205423360782,0.9924698255184797,0.9924698248816682,0.9948049796667093,0.9923117160797119
1,snowc,66,Random Forest,19350,4018,4.138722403278654,0.8797566339314079,0.9924957751020009,0.9924957757436368,0.9946861507176255,0.9918564558029175
1,snowc,67,Random Forest,19350,4018,4.6364616891442205,0.9937756653174126,0.9907179188770249,0.9907179192214727,0.9939957982430073,0.9899946451187134
1,snowc,68,Random Forest,19350,4018,5.084092172078343,1.1367501812777834,0.9885867076310315,0.9885867079705704,0.9929761094359517,0.9880228042602539
1,snowc,69,Random Forest,19350,4018,5.012187715163677,1.12037589835294,0.9886726005044204,0.9886725996867067,0.9927883960628787,0.9874601364135742
1,snowc,70,Random Forest,19350,4018,5.137750908091169,1.216318282646543,0.9879944712619415,0.9879944717747354,0.9922806774209098,0.9874674677848816
1,snowc,71,Random Forest,19350,4018,4.947304149877301,1.1953179186134555,0.9888780912876783,0.9888780918228556,0.9924039866955177,0.9876131415367126
1,snowc,72,Random Forest,19350,4018,4.668998233210003,1.0671044711675837,0.990240748726765,0.9902407485697254,0.9925554742196051,0.9893571734428406
1,snowc,73,Random Forest,19350,4018,4.776717362396487,1.093000839486418,0.9896669771916694,0.9896669764406104,0.9931103858109342,0.9896575808525085
1,snowc,74,Random Forest,19350,4018,4.843943502436307,1.2718993822602878,0.9883423700109849,0.9883423693927199,0.9929014338765207,0.9879487752914429
1,snowc,75,Random Forest,19350,4018,5.278942749577209,1.3483697952978484,0.9870372554153231,0.9870372551774644,0.9914983758441042,0.9867771863937378
1,snowc,76,Random Forest,19350,4018,5.401585667543546,1.3892352277821185,0.986331513263946,0.9863315127686929,0.9906996204049293,0.9857723116874695
1,snowc,77,Random Forest,19350,4018,4.877818964743535,1.1923275605559345,0.9890517712055826,0.9890517708012326,0.9921144012988828,0.988932192325592
1,snowc,78,Random Forest,19350,4018,4.6469950599375025,1.0908150493154491,0.9902167773194596,0.990216777030989,0.9933936106125001,0.9899594783782959
1,snowc,79,Random Forest,19350,4018,4.468699975147213,1.1604613808913125,0.9904474078096746,0.9904474082066105,0.9934993824614928,0.9897822141647339
1,snowc,80,Random Forest,19350,4018,5.228504946749434,1.396463477084117,0.9870015862333312,0.987001585418217,0.9907446407567133,0.9871103167533875
1,snowc,81,Random Forest,19350,4018,5.031996737597606,1.3299846061733724,0.9877803557447327,0.9877803559043669,0.9915945946085661,0.9877296090126038
1,sd,0,Random Forest,19350,4018,0.0018643870992355242,0.0005519435193980043,0.9918497077714387,0.9918497070096761,0.9828733243009037,0.989839494228363
1,sd,1,Random Forest,19350,4018,0.0030292899936185313,0.0011202314946866876,0.9976750712736536,0.9976750712994431,0.9911978975358706,0.9971659779548645
1,sd,2,Random Forest,19350,4018,0.0029960788449391084,0.0011186220065327807,0.9972286475469587,0.9972286473264581,0.990422580955954,0.9967449307441711
1,sd,3,Random Forest,19350,4018,0.003176078868184017,0.001226615126343869,0.9973839029414573,0.9973839031811311,0.9897309376415583,0.9971269965171814
1,sd,4,Random Forest,19350,4018,0.003256248088045266,0.0013345579976431388,0.998426900867127,0.9984269008971999,0.9929750370575092,0.9981289505958557
1,sd,5,Random Forest,19350,4018,0.004037069557665818,0.0015371470530629184,0.9983479801926518,0.9983479802468177,0.9939435247867504,0.9980874061584473
1,sd,6,Random Forest,19350,4018,0.0045176738249653155,0.001853012571666056,0.998822577582475,0.9988225775989449,0.994643452383927,0.9986780285835266
1,sd,7,Random Forest,19350,4018,0.0045079567534547895,0.001868202713259031,0.9988574794872866,0.9988574795448187,0.9943573508276647,0.9986639618873596
1,sd,8,Random Forest,19350,4018,0.004526615569197083,0.0019691345551882075,0.9989174450554985,0.9989174450522814,0.9940884340427522,0.9987366795539856
1,sd,9,Random Forest,19350,4018,0.004573519609274651,0.0020600960572107157,0.9990867924120135,0.999086792414829,0.9939827752948738,0.9989767670631409
1,sd,10,Random Forest,19350,4018,0.004430290645437216,0.002008068841183797,0.9991770529726877,0.9991770529264477,0.9950896578056455,0.9990249872207642
1,sd,11,Random Forest,19350,4018,0.004412573130910119,0.0018444619705581592,0.9988677907869716,0.9988677907262244,0.9948870937380216,0.998693585395813
1,sd,12,Random Forest,19350,4018,0.004391103387591588,0.0018173756029352837,0.9988227985171222,0.9988227985666239,0.9953881793771364,0.9987112283706665
1,sd,13,Random Forest,19350,4018,0.004341588580285708,0.0018583643469693252,0.9988949324123917,0.9988949324409915,0.9935172651322018,0.9988279342651367
1,sd,14,Random Forest,19350,4018,0.004362382025674651,0.0019038731951430425,0.9990174349986246,0.9990174350071194,0.9944711594153968,0.9988678097724915
1,sd,15,Random Forest,19350,4018,0.00450705715822605,0.0019732038116833587,0.9991089877848424,0.9991089877618332,0.9948462952033338,0.998986005783081
1,sd,16,Random Forest,19350,4018,0.004558048868660231,0.0019663569505485442,0.998906381226865,0.9989063812969627,0.9935695042581176,0.9987381100654602
1,sd,17,Random Forest,19350,4018,0.004500106899359885,0.0018877474930787928,0.9988829563852588,0.9988829564088133,0.9951785195566926,0.9986830949783325
1,sd,18,Random Forest,19350,4018,0.004552139613677809,0.001973176420933092,0.9989567333263228,0.9989567333531283,0.99399591438347,0.9987841248512268
1,sd,19,Random Forest,19350,4018,0.004574723934819211,0.001996962789088125,0.9991235602149633,0.9991235601808459,0.9960647265368616,0.9988993406295776
1,sd,20,Random Forest,19350,4018,0.004856469745181617,0.0021591488947527116,0.9991379003872364,0.9991379003403617,0.9948389407197075,0.9990187883377075
1,sd,21,Random Forest,19350,4018,0.004674346694177305,0.002068593248649269,0.9991042773983784,0.999104277400104,0.9953283735512931,0.9989025592803955
1,sd,22,Random Forest,19350,4018,0.004580874825524117,0.0020157634806779894,0.9990883726069607,0.9990883724910694,0.9957832929326477,0.9989199042320251
1,sd,23,Random Forest,19350,4018,0.004460467282945268,0.0019639720168285624,0.9990743042364666,0.9990743041970312,0.9954274678692744,0.9989291429519653
1,sd,24,Random Forest,19350,4018,0.0040428002877399205,0.001773042305975978,0.9989951856161042,0.9989951855260382,0.9953207628292353,0.9988505244255066
1,sd,25,Random Forest,19350,4018,0.0034640110509203993,0.0014527375674955175,0.9987392266877713,0.9987392266875031,0.9950914825135629,0.9984752535820007
1,sd,26,Random Forest,19350,4018,0.004706713397276221,0.0021963912530201498,0.9993299227208104,0.9993299226837451,0.996136721465164,0.9991551041603088
1,sd,27,Random Forest,19350,4018,0.0046170945186567985,0.0021209258878333924,0.9992556254167364,0.999255625406025,0.9959882367526115,0.9990930557250977
1,sd,28,Random Forest,19350,4018,0.004657192764521279,0.00215003992707868,0.9992103370370854,0.9992103370307749,0.9949998095931002,0.9990651607513428
1,sd,29,Random Forest,19350,4018,0.0047973447114518335,0.0022453258593188316,0.9992803665385749,0.9992803665570954,0.9959957056663887,0.999103844165802
1,sd,30,Random Forest,19350,4018,0.004898644540107211,0.0023822413891250284,0.999377214878352,0.9993772149016185,0.9960178056845511,0.9992666840553284
1,sd,31,Random Forest,19350,4018,0.0048533555847180415,0.0023367590649854475,0.9993471452446759,0.9993471452606818,0.9963311632404906,0.9992108941078186
1,sd,32,Random Forest,19350,4018,0.004599762794879968,0.0021185371310551765,0.9992354091446971,0.999235409142505,0.9958983027541938,0.99906325340271
1,sd,33,Random Forest,19350,4018,0.00457270260083003,0.002135718337728391,0.9992166635499355,0.9992166635796431,0.9953456822200043,0.9991034269332886
1,sd,34,Random Forest,19350,4018,0.004733653842089097,0.002248066761210964,0.9992597310813487,0.9992597310652305,0.9946719301493633,0.9991747140884399
1,sd,35,Random Forest,19350,4018,0.0045130650173592045,0.002109309817842025,0.9992693461231613,0.9992693460786088,0.9959779970239308,0.9991028904914856
1,sd,36,Random Forest,19350,4018,0.0043699653265958475,0.0019921682581801998,0.9991465940622208,0.9991465940075156,0.9953662494648249,0.998968780040741
1,sd,37,Random Forest,19350,4018,0.004120414729628636,0.0018593604671522555,0.9990526376774017,0.9990526376220181,0.9943544705810026,0.9989122748374939
1,sd,38,Random Forest,19350,4018,0.0038231281470575418,0.001698663067203503,0.9990432516047707,0.9990432515753809,0.9956796493562314,0.9988940954208374
1,sd,39,Random Forest,19350,4018,0.005219767947275544,0.0025825366686318954,0.9994150051573657,0.9994150051541396,0.9962653383784602,0.9992135167121887
1,sd,40,Random Forest,19350,4018,0.005178522390194037,0.002469904418082931,0.9993400254929352,0.9993400255277248,0.9960332849678223,0.9990742206573486
1,sd,41,Random Forest,19350,4018,0.00499900715259828,0.0023877995902747743,0.9992953629997507,0.9992953629616111,0.9956457359829644,0.9991040825843811
1,sd,42,Random Forest,19350,4018,0.005080488544670062,0.002461468604617959,0.9993357412257101,0.9993357412049075,0.9955813633079202,0.999208927154541
1,sd,43,Random Forest,19350,4018,0.005095615079479233,0.0025245787189239898,0.9994088968309516,0.9994088968218388,0.9963816156807211,0.9992367029190063
1,sd,44,Random Forest,19350,4018,0.005043503757206366,0.0024679742074137914,0.9994342779356957,0.9994342779391218,0.9968299190729736,0.9992569088935852
1,sd,45,Random Forest,19350,4018,0.0050339918796503,0.002393696650883311,0.9993913353750454,0.9993913353185588,0.9970413659408075,0.9992520809173584
1,sd,46,Random Forest,19350,4018,0.004834785799758792,0.002312688622507617,0.9993463366476433,0.9993463367180998,0.9960252199809195,0.99920654296875
1,sd,47,Random Forest,19350,4018,0.004649130821861068,0.002193891371147601,0.9992432138060502,0.9992432138116792,0.9954958522305165,0.9990952014923096
1,sd,48,Random Forest,19350,4018,0.004295560184088603,0.002012608160458607,0.9992301686399069,0.9992301686632242,0.9960705778592253,0.9990535378456116
1,sd,49,Random Forest,19350,4018,0.0038456440523122726,0.0017414609649937932,0.99918173846114,0.9991817384223631,0.9965238849896956,0.9989243745803833
1,sd,50,Random Forest,19350,4018,0.0036759628799718775,0.0016604163491091672,0.9989992658039616,0.9989992658002742,0.9959302295073492,0.998849093914032
1,sd,51,Random Forest,19350,4018,0.004884337906309028,0.0024324586921953143,0.9994039178941762,0.999403917921442,0.9965736590396308,0.9991950988769531
1,sd,52,Random Forest,19350,4018,0.004804853091642256,0.0023582586489649354,0.9993748345040637,0.9993748345018802,0.9964572703958902,0.9991816282272339
1,sd,53,Random Forest,19350,4018,0.004713726457712582,0.002312611280315002,0.9993467613976692,0.9993467613862855,0.9957987752903108,0.9991706609725952
1,sd,54,Random Forest,19350,4018,0.004694374614251136,0.002327743178117559,0.999307379926676,0.9993073799783441,0.9951946989025936,0.9991520047187805
1,sd,55,Random Forest,19350,4018,0.004615655496555367,0.002240545499893764,0.9993484602372322,0.9993484602378458,0.9961123691531293,0.9991836547851562
1,sd,56,Random Forest,19350,4018,0.004582081612722106,0.0022032756900881236,0.9993454815406433,0.9993454815336367,0.9963594576044318,0.9991468787193298
1,sd,57,Random Forest,19350,4018,0.004449998948152014,0.0021517876139004995,0.9993216263677,0.9993216263705883,0.9958476150940004,0.9991461634635925
1,sd,58,Random Forest,19350,4018,0.004272295288770104,0.0020660093184404365,0.9992566892819182,0.9992566893185505,0.9952845553312082,0.9990949630737305
1,sd,59,Random Forest,19350,4018,0.003952205953352647,0.0018244253625340576,0.9991810039586029,0.9991810039127257,0.9963933145215922,0.9989966154098511
1,sd,60,Random Forest,19350,4018,0.0037618056322940435,0.0017233555011289274,0.9990840500320086,0.9990840500736394,0.9958936083357173,0.9989491105079651
1,sd,61,Random Forest,19350,4018,0.0034948668427119446,0.0015499639096628632,0.9989418701231697,0.9989418701150246,0.9959055560503601,0.998792827129364
1,sd,62,Random Forest,19350,4018,0.003215986819483204,0.0014050303499529703,0.9988915130894812,0.9988915130268584,0.9963921374192799,0.9987452626228333
1,sd,63,Random Forest,19350,4018,0.0046061065000427975,0.0022482951325782296,0.9994130924818582,0.9994130924714406,0.9974939073644303,0.9991869926452637
1,sd,64,Random Forest,19350,4018,0.004642132065606158,0.0023585788744125793,0.9993922817946327,0.9993922818158328,0.9967160018215131,0.9992078542709351
1,sd,65,Random Forest,19350,4018,0.004534704603567259,0.002304915507664384,0.9994005801217085,0.999400580183148,0.9972228089136971,0.9992099404335022
1,sd,66,Random Forest,19350,4018,0.004347492381412071,0.0021651776079437014,0.9993966950455385,0.9993966950416596,0.9973856673479554,0.9991270303726196
1,sd,67,Random Forest,19350,4018,0.004061980102139964,0.0019794003966185237,0.9993434483390004,0.9993434482898716,0.9969488876537453,0.9991096258163452
1,sd,68,Random Forest,19350,4018,0.003811346461943671,0.001841708591663689,0.9992483431244853,0.9992483431028342,0.9953522298990256,0.9990463256835938
1,sd,69,Random Forest,19350,4018,0.0037625131415406497,0.00175511153956062,0.999111246641306,0.9991112466588469,0.9958519737270327,0.9989287257194519
1,sd,70,Random Forest,19350,4018,0.0035377720894284505,0.001641063556979142,0.9990444742481756,0.9990444742513044,0.9957357962274188,0.9988268613815308
1,sd,71,Random Forest,19350,4018,0.0033575677917579063,0.0015180215444876991,0.9989886601599529,0.9989886601484009,0.9965306766269051,0.9987871646881104
1,sd,72,Random Forest,19350,4018,0.0033117911943816012,0.0015161742588273139,0.9990002821616969,0.9990002821177025,0.9962205068479142,0.9987649917602539
1,sd,73,Random Forest,19350,4018,0.00305365877141038,0.0013932149670421307,0.9989580922086571,0.9989580923076737,0.9964589963490599,0.998712420463562
1,sd,74,Random Forest,19350,4018,0.0026584305068133376,0.0011494432781199015,0.9986415205120732,0.9986415203804931,0.9961263092965843,0.9983546137809753
1,sd,75,Random Forest,19350,4018,0.0031918705902404007,0.001430848905311402,0.9988661828953894,0.9988661828951311,0.9973674246315174,0.9986303448677063
1,sd,76,Random Forest,19350,4018,0.00299131596126272,0.001310530245717897,0.9987082645691263,0.9987082645043136,0.9967340884284666,0.998471736907959
1,sd,77,Random Forest,19350,4018,0.002930857465873983,0.0013012671866642993,0.998807667684883,0.9988076676311857,0.9967377377340421,0.9985301494598389
1,sd,78,Random Forest,19350,4018,0.0028783805929517093,0.0012782585885837037,0.9988098470733797,0.9988098471322102,0.9960701289929067,0.9985930323600769
1,sd,79,Random Forest,19350,4018,0.0025908098213728767,0.0011328758945843792,0.9986244598464847,0.9986244598626363,0.9962697114763371,0.9984328150749207
1,sd,80,Random Forest,19350,4018,0.002653797720819924,0.001139247689790373,0.9986255046070354,0.9986255046036283,0.9974487460097492,0.9984652996063232
1,sd,81,Random Forest,19350,4018,0.0025294955840789433,0.0010874931253367873,0.9984876122490824,0.99848761219435,0.9966720353424844,0.9982555508613586
1,smlt_mm,0,Extra Trees,19350,4018,0.45273762649112287,0.153107210572938,0.8947260847721992,0.8947260830466169,0.8827618400030939,0.9037339687347412
1,smlt_mm,1,Extra Trees,19350,4018,0.765213478942114,0.2804625195957577,0.8952489326512587,0.8952489332798507,0.9304572863373132,0.8926191926002502
1,smlt_mm,2,Extra Trees,19350,4018,0.6649922466389515,0.2687696433322089,0.9069563769173741,0.9069563777933131,0.9246253636267391,0.9064149260520935
1,smlt_mm,3,Extra Trees,19350,4018,0.6561488942653406,0.2676826656689046,0.9131986710254435,0.9131986792027639,0.9351056938887782,0.9123147130012512
1,smlt_mm,4,Extra Trees,19350,4018,0.742040722320376,0.29732574113600235,0.9133706761046281,0.9133706788708829,0.9290733519468899,0.9118262529373169
1,smlt_mm,5,Extra Trees,19350,4018,0.8961010291326391,0.3159194820571438,0.9121475300673959,0.9121475353012867,0.9397001400473077,0.9067508578300476
1,smlt_mm,6,Extra Trees,19350,4018,1.0573843571991741,0.3792215787768555,0.9202091171198624,0.9202091193378352,0.9433036747653629,0.9169708490371704
1,smlt_mm,7,Extra Trees,19350,4018,1.049236490278249,0.3851258144249736,0.9234127751174727,0.9234127797450936,0.9448726303441739,0.9198325276374817
1,smlt_mm,8,Extra Trees,19350,4018,0.9904188124777318,0.36314087272874446,0.9361739079960372,0.9361739111712857,0.9378847411048428,0.9317534565925598
1,smlt_mm,9,Extra Trees,19350,4018,0.9520001470055096,0.35659103198317077,0.9426377100258058,0.9426377116946373,0.9333602418548943,0.935823917388916
1,smlt_mm,10,Extra Trees,19350,4018,0.9850059378762102,0.3528900276795982,0.9412712243037237,0.9412712247941034,0.9282756688669702,0.9334970712661743
1,smlt_mm,11,Extra Trees,19350,4018,1.045222231063691,0.37338631860128435,0.9222967495372552,0.9222967511604963,0.9503600700564618,0.9148346185684204
1,smlt_mm,12,Extra Trees,19350,4018,1.0787505601356289,0.38148602710450147,0.9190966515979409,0.9190966531620595,0.9502357613037917,0.9138118028640747
1,smlt_mm,13,Extra Trees,19350,4018,1.1148275391602815,0.3882557383565671,0.9157703951683352,0.9157703872442754,0.9487572696719214,0.9078033566474915
1,smlt_mm,14,Extra Trees,19350,4018,1.0866453272271424,0.3819313657000434,0.9223423122980678,0.9223423130632074,0.9466018967226386,0.9164800047874451
1,smlt_mm,15,Extra Trees,19350,4018,1.0713387889969421,0.37733137099417535,0.9330897907224892,0.9330897921680064,0.9473342773260478,0.9277685880661011
1,smlt_mm,16,Extra Trees,19350,4018,1.0377807116750448,0.3842404766808848,0.9229346702266205,0.9229346714562577,0.9490695548207323,0.9135774374008179
1,smlt_mm,17,Extra Trees,19350,4018,1.1349572080149264,0.4053303158978279,0.9178754404712111,0.9178754433660811,0.9488640203776069,0.9141502976417542
1,smlt_mm,18,Extra Trees,19350,4018,1.0791217780446256,0.3899430589597671,0.924634490829808,0.9246344917623547,0.9481673782157872,0.9203726649284363
1,smlt_mm,19,Extra Trees,19350,4018,1.0480394882772208,0.383671211296529,0.9347066716826883,0.9347066691989574,0.9414688825786586,0.9298074841499329
1,smlt_mm,20,Extra Trees,19350,4018,1.0985798104863913,0.39347209719686,0.9387778857801713,0.9387778877131965,0.9235683865409845,0.9320191144943237
1,smlt_mm,21,Extra Trees,19350,4018,1.1311818765723187,0.4136953180698191,0.9338420938940991,0.9338420880894454,0.9272574130313929,0.930575966835022
1,smlt_mm,22,Extra Trees,19350,4018,1.1501363964943598,0.4088576426862704,0.9333540615696141,0.9333540561399165,0.9257458076353623,0.9301954507827759
1,smlt_mm,23,Extra Trees,19350,4018,1.1246002971265787,0.3935427744088465,0.9332786274280704,0.9332786306508412,0.9134654086544458,0.9311060309410095
1,smlt_mm,24,Extra Trees,19350,4018,0.9858686220335935,0.35578409731228006,0.9311708306083948,0.9311708346899132,0.9193152992924039,0.9290828704833984
1,smlt_mm,25,Extra Trees,19350,4018,0.8663263428137814,0.3089191317789466,0.9167428069519135,0.9167428071559415,0.9185904405946065,0.9165211915969849
1,smlt_mm,26,Extra Trees,19350,4018,1.0977033917286618,0.4036375161148781,0.9405166935790702,0.9405166940165783,0.9445139447517814,0.9384042620658875
1,smlt_mm,27,Extra Trees,19350,4018,1.0777861885931665,0.4021604724958599,0.93809917534076,0.9380991753569368,0.9460537318154862,0.9333124756813049
1,smlt_mm,28,Extra Trees,19350,4018,1.1238879163349291,0.4118436156963573,0.935388731578793,0.935388729924395,0.9456131942985445,0.9310494065284729
1,smlt_mm,29,Extra Trees,19350,4018,1.0474534150245887,0.3778849917968646,0.9467449466070349,0.946744945884696,0.9477660553097257,0.9442393183708191
1,smlt_mm,30,Extra Trees,19350,4018,0.9489178316898541,0.36080925652185886,0.9486729804064111,0.9486729756121729,0.9499886907024131,0.9467402100563049
1,smlt_mm,31,Extra Trees,19350,4018,0.9843764354887414,0.36326404633766846,0.9495839267010298,0.9495839253391162,0.9555700538197042,0.9471386671066284
1,smlt_mm,32,Extra Trees,19350,4018,0.9840944106312316,0.3781864965563417,0.9405660831022806,0.940566085813218,0.9429190480516998,0.9375351071357727
1,smlt_mm,33,Extra Trees,19350,4018,0.9698784681881798,0.3675084176598171,0.9420962904096122,0.9420962860632749,0.9447931668543039,0.9380533695220947
1,smlt_mm,34,Extra Trees,19350,4018,1.0291645712838227,0.3759248786134097,0.9450989316659398,0.945098932110421,0.9326958028435925,0.9406189322471619
1,smlt_mm,35,Extra Trees,19350,4018,1.0361362275908996,0.3857045140404357,0.9413201544689896,0.9413201540268484,0.9291531828404811,0.9362953901290894
1,smlt_mm,36,Extra Trees,19350,4018,1.0138011865761363,0.3829560732012641,0.9370369231070738,0.9370369278977877,0.9116385720365257,0.9320879578590393
1,smlt_mm,37,Extra Trees,19350,4018,1.0383945843220397,0.37360419979654974,0.9335399219565119,0.9335399281295612,0.907175835326448,0.9343304634094238
1,smlt_mm,38,Extra Trees,19350,4018,0.9486837426696626,0.3387688819092565,0.9344326172276807,0.934432619983804,0.9073920269716991,0.9334821105003357
1,smlt_mm,39,Extra Trees,19350,4018,1.1131345206739498,0.4119962041268908,0.9446077454972908,0.9446077454647741,0.9260318287813641,0.943778932094574
1,smlt_mm,40,Extra Trees,19350,4018,1.1654462862879578,0.4329732974976247,0.9447312799477332,0.9447312749903052,0.9359819893302449,0.9436618685722351
1,smlt_mm,41,Extra Trees,19350,4018,1.1403988234941134,0.44066417201063685,0.941470452307202,0.941470447916914,0.9290105048544024,0.9389453530311584
1,smlt_mm,42,Extra Trees,19350,4018,1.0733227670738186,0.4027370317495495,0.9462511981953656,0.9462512013912606,0.9406901371234668,0.9430406093597412
1,smlt_mm,43,Extra Trees,19350,4018,1.0256560972397757,0.3661343187392192,0.9546700002841999,0.9546699990506831,0.9396836960906089,0.9524616003036499
1,smlt_mm,44,Extra Trees,19350,4018,1.075910860695874,0.3645020241182143,0.9543451321211446,0.954345131061703,0.9401877056872221,0.9520208835601807
1,smlt_mm,45,Extra Trees,19350,4018,1.1156639452167583,0.3741849901355648,0.9514460741536875,0.9514460740519327,0.94099966046963,0.9489625692367554
1,smlt_mm,46,Extra Trees,19350,4018,1.0311737218874264,0.3661010833691049,0.9513990837542283,0.9513990775498845,0.9386112091380847,0.9466438889503479
1,smlt_mm,47,Extra Trees,19350,4018,1.028347083151601,0.37874154278839856,0.9449063815352525,0.9449063782094992,0.927075154092081,0.9436213970184326
1,smlt_mm,48,Extra Trees,19350,4018,1.0480270379264944,0.3869493629661719,0.938945845688287,0.9389458394911192,0.9108391174671764,0.9371150732040405
1,smlt_mm,49,Extra Trees,19350,4018,0.9920917748634743,0.3679347858244541,0.935189333955693,0.93518933357988,0.9046442245642273,0.9362455606460571
1,smlt_mm,50,Extra Trees,19350,4018,0.8841642384495179,0.3263241428613105,0.9323661987550641,0.9323661962967649,0.9170083458914507,0.9315632581710815
1,smlt_mm,51,Extra Trees,19350,4018,1.0958861884445537,0.4204824275378446,0.9425043448605321,0.9425043462422169,0.9147718194636976,0.9389527440071106
1,smlt_mm,52,Extra Trees,19350,4018,1.0481223799380395,0.4052140720498725,0.9437864901580237,0.9437864835629795,0.9321781248681991,0.9396328330039978
1,smlt_mm,53,Extra Trees,19350,4018,1.045353429355259,0.4099954690181354,0.942682605108952,0.9426826022998485,0.9308488840049537,0.9410361647605896
1,smlt_mm,54,Extra Trees,19350,4018,1.0453502983419303,0.40677470710266256,0.9434277403948567,0.9434277343427002,0.9329961213304111,0.9396954774856567
1,smlt_mm,55,Extra Trees,19350,4018,1.046508876450378,0.3793444023471262,0.94695109515744,0.9469510992836727,0.9414570180138699,0.9426791071891785
1,smlt_mm,56,Extra Trees,19350,4018,1.017226292160039,0.3583777785745877,0.9496571632587946,0.9496571602959588,0.9412407043270073,0.9463964700698853
1,smlt_mm,57,Extra Trees,19350,4018,0.9755609517907251,0.35168720880059284,0.9478587734861101,0.9478587704955622,0.936625643592188,0.9433732628822327
1,smlt_mm,58,Extra Trees,19350,4018,0.934792199787285,0.34330293528328537,0.9461043269051653,0.9461043269709104,0.9354972150726288,0.9443137645721436
1,smlt_mm,59,Extra Trees,19350,4018,0.9443626202270274,0.3519946948775819,0.9401973249764037,0.940197326083,0.9230226180063025,0.9391905069351196
1,smlt_mm,60,Extra Trees,19350,4018,0.9589025462580564,0.3539471143626574,0.9338210772270905,0.9338210776778894,0.9149720876514098,0.9337759017944336
1,smlt_mm,61,Extra Trees,19350,4018,0.8666287731096096,0.3246205603338243,0.9295083188799338,0.9295083157602044,0.9180749993838148,0.9274070262908936
1,smlt_mm,62,Extra Trees,19350,4018,0.7728979897225472,0.2831119568276896,0.9314550283251278,0.9314550294918787,0.9288941571796177,0.9294664263725281
1,smlt_mm,63,Extra Trees,19350,4018,1.0436306960044595,0.3932260430896017,0.9435038245992287,0.943503826670085,0.9164634106611852,0.9394031167030334
1,smlt_mm,64,Extra Trees,19350,4018,1.0096931012985706,0.38112865677212104,0.9426952830766054,0.9426952854027534,0.9219182196284205,0.9388298392295837
1,smlt_mm,65,Extra Trees,19350,4018,0.9695883684132707,0.36348330036820126,0.9449973937465936,0.9449973971288306,0.9341463265598994,0.9411128163337708
1,smlt_mm,66,Extra Trees,19350,4018,0.9224544238294211,0.34788219220896227,0.9463269454122967,0.9463269418200139,0.9469934848775694,0.9422566890716553
1,smlt_mm,67,Extra Trees,19350,4018,0.9227860263288276,0.3446159705553876,0.9461809619631637,0.9461809613222419,0.9416751073872315,0.9421722292900085
