horizon_days,target,cell,selected_algorithm,n_train_local,n_test_local,RMSE_local,MAE_local,R2_local,NSE_local,KGE_local,R2_reference_learner,algorithm,n_train_cells,n_train_transfer,n_test_transfer,RMSE_transfer,MAE_transfer,R2_transfer,NSE_transfer,KGE_transfer,R2_transfer_loss,R2_learner_gap
1,smlt_mm,4,Extra Trees,19350,4018,0.742040722320376,0.2973257411360023,0.913370676104628,0.9133706788708827,0.92907335194689,0.9118262529373168,XGBoost,81,1567350,4018,0.814073213298102,0.3396587669849396,0.895735502243042,0.8957355,0.936744868283727,0.01609075069427479,0.001544423167311182
1,smlt_mm,5,Extra Trees,19350,4018,0.8961010291326391,0.3159194820571438,0.912147530067396,0.9121475353012868,0.9397001400473076,0.9067508578300476,XGBoost,81,1567350,4018,0.9767687770424132,0.3632407188415527,0.8956184983253479,0.8956185,0.8565810562028023,0.011132359504699707,0.00539667223734841
1,smlt_mm,6,Extra Trees,19350,4018,1.057384357199174,0.3792215787768555,0.9202091171198624,0.9202091193378352,0.9433036747653628,0.9169708490371704,XGBoost,81,1567350,4018,1.1231187349631906,0.4272282719612121,0.909980058670044,0.90998006,0.8624433042239709,0.006990790367126465,0.0032382680826920085
1,smlt_mm,7,Extra Trees,19350,4018,1.049236490278249,0.3851258144249736,0.9234127751174728,0.9234127797450936,0.944872630344174,0.9198325276374816,XGBoost,81,1567350,4018,1.1017497559597575,0.4317808151245117,0.915554702281952,0.9155547,0.9162617624169724,0.004277825355529563,0.0035802474799911943
1,smlt_mm,8,Extra Trees,19350,4018,0.9904188124777318,0.3631408727287444,0.9361739079960372,0.9361739111712856,0.9378847411048428,0.9317534565925598,XGBoost,81,1567350,4018,1.0329842867510133,0.3996755182743072,0.9305698871612548,0.9305699,0.903408005736262,0.0011835694313050427,0.0044204514034773545
1,smlt_mm,9,Extra Trees,19350,4018,0.9520001470055096,0.3565910319831707,0.9426377100258058,0.9426377116946372,0.9333602418548944,0.935823917388916,XGBoost,81,1567350,4018,1.0014578801828535,0.3815231919288635,0.9365227818489076,0.9365228,0.9045589584744326,-0.0006988644599915661,0.006813792636889748
1,smlt_mm,10,Extra Trees,19350,4018,0.9850059378762102,0.3528900276795982,0.9412712243037236,0.9412712247941034,0.9282756688669702,0.9334970712661744,XGBoost,81,1567350,4018,1.0250644710082926,0.3714721202850342,0.9363973140716552,0.9363973,0.9167488161942776,-0.002900242805480735,0.007774153037549136
1,smlt_mm,11,Extra Trees,19350,4018,1.045222231063691,0.3733863186012843,0.9222967495372552,0.9222967511604964,0.9503600700564618,0.9148346185684204,XGBoost,81,1567350,4018,1.0903011442354609,0.4034417867660522,0.9154497385025024,0.91544974,0.91797113309705,-0.0006151199340820312,0.007462130968834746
1,smlt_mm,12,Extra Trees,19350,4018,1.0787505601356289,0.3814860271045014,0.9190966515979409,0.9190966531620596,0.9502357613037916,0.9138118028640748,XGBoost,81,1567350,4018,1.1206302016776313,0.4146424829959869,0.9126930236816406,0.912693,0.9410760404687102,0.001118779182434193,0.005284848733866032
1,smlt_mm,13,Extra Trees,19350,4018,1.1148275391602815,0.3882557383565671,0.9157703951683352,0.9157703872442754,0.9487572696719214,0.9078033566474916,XGBoost,81,1567350,4018,1.146027092012589,0.4168230891227722,0.9109899401664734,0.91098994,0.9383477088841488,-0.0031865835189818226,0.007967038520843683
1,smlt_mm,14,Extra Trees,19350,4018,1.0866453272271424,0.3819313657000434,0.9223423122980678,0.9223423130632074,0.9466018967226386,0.9164800047874452,XGBoost,81,1567350,4018,1.2273482217591891,0.4356199204921722,0.9009295105934144,0.9009295,0.8185244728936618,0.015550494194030762,0.005862307510622666
1,smlt_mm,15,Extra Trees,19350,4018,1.071338788996942,0.3773313709941753,0.9330897907224892,0.9330897921680064,0.9473342773260478,0.9277685880661012,XGBoost,81,1567350,4018,1.2766559860755489,0.444598525762558,0.9049862623214722,0.90498626,0.7803865563844363,0.022782325744629017,0.005321202656388024
1,smlt_mm,16,Extra Trees,19350,4018,1.0377807116750448,0.3842404766808848,0.9229346702266203,0.9229346714562576,0.9490695548207324,0.913577437400818,XGBoost,81,1567350,4018,1.0948898915012957,0.4169584512710571,0.9142194986343384,0.9142195,0.929199032097236,-0.0006420612335203968,0.009357232825802364
1,smlt_mm,17,Extra Trees,19350,4018,1.1349572080149264,0.4053303158978279,0.9178754404712112,0.9178754433660812,0.9488640203776068,0.9141502976417542,XGBoost,81,1567350,4018,1.191788208816513,0.4494630396366119,0.90944504737854,0.90944505,0.9352271611240844,0.004705250263214111,0.0037251428294570177
1,smlt_mm,18,Extra Trees,19350,4018,1.0791217780446256,0.3899430589597671,0.924634490829808,0.9246344917623548,0.9481673782157872,0.9203726649284364,XGBoost,81,1567350,4018,1.1124272869221452,0.4154619872570038,0.9199106097221376,0.9199106,0.9278754431506772,0.0004620552062988281,0.004261825901371585
1,smlt_mm,19,Extra Trees,19350,4018,1.0480394882772208,0.383671211296529,0.9347066716826884,0.9347066691989574,0.9414688825786586,0.9298074841499328,XGBoost,81,1567350,4018,1.1585367632462995,0.4217442274093628,0.9202128052711488,0.9202128,0.821991784723782,0.009594678878783958,0.0048991875327556444
1,smlt_mm,20,Extra Trees,19350,4018,1.0985798104863913,0.39347209719686,0.9387778857801712,0.9387778877131964,0.9235683865409844,0.9320191144943236,XGBoost,81,1567350,4018,1.282980378441685,0.4551361501216888,0.9165002703666688,0.9165003,0.78576301908641,0.015518844127654807,0.006758771285847565
1,smlt_mm,21,Extra Trees,19350,4018,1.1311818765723187,0.4136953180698191,0.9338420938940992,0.9338420880894454,0.9272574130313928,0.930575966835022,XGBoost,81,1567350,4018,1.163422478992057,0.4321940541267395,0.930017113685608,0.9300171,0.8845467999134201,0.0005588531494139515,0.0032661270590772506
1,smlt_mm,22,Extra Trees,19350,4018,1.1501363964943598,0.4088576426862704,0.933354061569614,0.9333540561399164,0.9257458076353624,0.930195450782776,XGBoost,81,1567350,4018,1.1959437280576968,0.4552411735057831,0.9279396533966064,0.92793965,0.9162545740302008,0.0022557973861695446,0.00315861078683799
1,smlt_mm,23,Extra Trees,19350,4018,1.1246002971265787,0.3935427744088465,0.9332786274280704,0.9332786306508412,0.9134654086544458,0.9311060309410096,XGBoost,81,1567350,4018,1.1427465591829515,0.4200298190116882,0.931108057498932,0.93110806,0.8796627665100836,-2.0265579223632812e-06,0.002172596487060807
1,smlt_mm,24,Extra Trees,19350,4018,0.9858686220335936,0.35578409731228,0.9311708306083948,0.9311708346899132,0.919315299292404,0.9290828704833984,XGBoost,81,1567350,4018,0.9901235544767016,0.3617680966854095,0.930575430393219,0.93057543,0.8777545666100504,-0.0014925599098205566,0.0020879601249963464
1,smlt_mm,25,Extra Trees,19350,4018,0.8663263428137814,0.3089191317789466,0.9167428069519136,0.9167428071559416,0.9185904405946064,0.9165211915969848,XGBoost,81,1567350,4018,0.9013156070188793,0.3308061361312866,0.909881830215454,0.90988183,0.879581194087724,0.006639361381530762,0.0002216153549288169
1,smlt_mm,26,Extra Trees,19350,4018,1.0977033917286618,0.4036375161148781,0.9405166935790702,0.9405166940165784,0.9445139447517814,0.9384042620658876,XGBoost,81,1567350,4018,1.096816043410462,0.4117276668548584,0.94061279296875,0.9406128,0.91586113644454,-0.002208530902862438,0.0021124315131826332
1,smlt_mm,27,Extra Trees,19350,4018,1.0777861885931663,0.4021604724958599,0.93809917534076,0.9380991753569368,0.9460537318154862,0.9333124756813048,XGBoost,81,1567350,4018,1.1459603094780586,0.4404686987400055,0.9300205707550048,0.9300206,0.9440316554639236,0.003291904926300049,0.004786699659455218
1,smlt_mm,28,Extra Trees,19350,4018,1.1238879163349291,0.4118436156963573,0.935388731578793,0.935388729924395,0.9456131942985444,0.9310494065284728,XGBoost,81,1567350,4018,1.178317708411391,0.4473249316215515,0.9289789199829102,0.9289789,0.9449935855767324,0.002070486545562633,0.0043393250503201974
1,smlt_mm,29,Extra Trees,19350,4018,1.0474534150245889,0.3778849917968646,0.9467449466070348,0.946744945884696,0.9477660553097256,0.9442393183708192,XGBoost,81,1567350,4018,1.1174468159660915,0.4088397920131683,0.9393898844718932,0.9393899,0.880222369135938,0.004849433898926003,0.0025056282362155846
1,smlt_mm,30,Extra Trees,19350,4018,0.948917831689854,0.3608092565218588,0.9486729804064112,0.9486729756121728,0.9499886907024132,0.9467402100563048,XGBoost,81,1567350,4018,1.0100814945088918,0.3886411488056183,0.941843032836914,0.94184303,0.9525371641396522,0.004897177219390869,0.0019327703501064164
1,smlt_mm,31,Extra Trees,19350,4018,0.9843764354887414,0.3632640463376684,0.9495839267010298,0.9495839253391162,0.9555700538197042,0.9471386671066284,XGBoost,81,1567350,4018,1.031476371657233,0.3898062407970428,0.9446439146995544,0.9446439,0.95130222957521,0.0024947524070739746,0.002445259594401339
1,smlt_mm,32,Extra Trees,19350,4018,0.9840944106312316,0.3781864965563417,0.9405660831022806,0.940566085813218,0.9429190480516998,0.9375351071357728,XGBoost,81,1567350,4018,1.0008331047161605,0.388916015625,0.9385270476341248,0.93852705,0.9464029108320058,-0.0009919404983519398,0.0030309759665078095
1,smlt_mm,33,Extra Trees,19350,4018,0.9698784681881798,0.3675084176598171,0.9420962904096122,0.9420962860632748,0.944793166854304,0.9380533695220948,XGBoost,81,1567350,4018,0.9875267073484344,0.3758485317230224,0.939969837665558,0.93996984,0.9280364549166852,-0.0019164681434631348,0.004042920887517343
1,smlt_mm,34,Extra Trees,19350,4018,1.0291645712838229,0.3759248786134097,0.9450989316659398,0.945098932110421,0.9326958028435924,0.940618932247162,XGBoost,81,1567350,4018,1.0883871209102849,0.3966223299503326,0.9385986328125,0.93859863,0.8828024093964942,0.0020202994346619763,0.004479999418777858
1,smlt_mm,35,Extra Trees,19350,4018,1.0361362275908996,0.3857045140404357,0.9413201544689896,0.9413201540268484,0.9291531828404812,0.9362953901290894,XGBoost,81,1567350,4018,1.0563960047827228,0.3884206414222717,0.9390029907226562,0.939003,0.9134465296984968,-0.0027076005935668945,0.0050247643399002895
1,smlt_mm,36,Extra Trees,19350,4018,1.0138011865761365,0.3829560732012641,0.9370369231070738,0.9370369278977876,0.9116385720365257,0.9320879578590392,XGBoost,81,1567350,4018,1.0149530975892882,0.3829065263271332,0.9368937611579896,0.93689376,0.9096444287656652,-0.004805803298950417,0.004948965248034565
1,smlt_mm,37,Extra Trees,19350,4018,1.0383945843220397,0.3736041997965497,0.933539921956512,0.9335399281295612,0.907175835326448,0.9343304634094238,XGBoost,81,1567350,4018,1.0435194069154885,0.3844864070415497,0.9328823089599608,0.9328823,0.8856530240524616,0.0014481544494630016,-0.0007905414529117971
1,smlt_mm,38,Extra Trees,19350,4018,0.9486837426696626,0.3387688819092565,0.9344326172276808,0.934432619983804,0.9073920269716992,0.9334821105003356,XGBoost,81,1567350,4018,0.956438651829983,0.3503388464450836,0.9333562850952148,0.9333563,0.8651780415576165,0.0001258254051207386,0.0009505067273452017
1,smlt_mm,39,Extra Trees,19350,4018,1.1131345206739498,0.4119962041268908,0.9446077454972908,0.944607745464774,0.926031828781364,0.943778932094574,XGBoost,81,1567350,4018,1.181532370912881,0.4522631764411926,0.937591314315796,0.9375913,0.9553104971093942,0.006187617778777965,0.0008288134027167882
1,smlt_mm,40,Extra Trees,19350,4018,1.1654462862879578,0.4329732974976247,0.9447312799477332,0.9447312749903052,0.9359819893302448,0.9436618685722352,XGBoost,81,1567350,4018,1.25577584043721,0.4832679331302643,0.935831904411316,0.9358319,0.9286383824144524,0.00782996416091919,0.0010694113754979861
1,smlt_mm,41,Extra Trees,19350,4018,1.1403988234941134,0.4406641720106368,0.941470452307202,0.941470447916914,0.9290105048544024,0.9389453530311584,XGBoost,81,1567350,4018,1.2787080996930382,0.498906135559082,0.9264124035835266,0.9264124,0.9184877547131002,0.012532949447631836,0.0025250992760436075
1,smlt_mm,42,Extra Trees,19350,4018,1.0733227670738186,0.4027370317495495,0.9462511981953656,0.9462512013912606,0.9406901371234668,0.9430406093597412,XGBoost,81,1567350,4018,1.1333729377072332,0.4395939111709595,0.9400687217712402,0.9400687,0.9473972874304486,0.0029718875885009766,0.003210588835624417
1,smlt_mm,43,Extra Trees,19350,4018,1.0256560972397757,0.3661343187392192,0.9546700002842,0.9546699990506832,0.9396836960906088,0.95246160030365,XGBoost,81,1567350,4018,1.0842345352881897,0.3887365460395813,0.949344277381897,0.9493443,0.9460753154032436,0.0031173229217530407,0.002208399980550002
1,smlt_mm,44,Extra Trees,19350,4018,1.075910860695874,0.3645020241182143,0.9543451321211446,0.954345131061703,0.940187705687222,0.9520208835601808,XGBoost,81,1567350,4018,1.2330171867218498,0.429717868566513,0.9400384426116944,0.94003844,0.8687307179541732,0.011982440948486328,0.002324248560963804
1,smlt_mm,45,Extra Trees,19350,4018,1.1156639452167585,0.3741849901355648,0.9514460741536876,0.9514460740519328,0.94099966046963,0.9489625692367554,XGBoost,81,1567350,4018,1.3228530367870217,0.461960881948471,0.9317377209663392,0.9317377,0.8451665819372784,0.01722484827041615,0.0024835049169322776
1,smlt_mm,46,Extra Trees,19350,4018,1.0311737218874264,0.3661010833691049,0.9513990837542284,0.9513990775498844,0.9386112091380848,0.946643888950348,XGBoost,81,1567350,4018,1.0925594935160046,0.3933218717575073,0.945440411567688,0.9454404,0.9289168381302786,0.0012034773826600231,0.004755194803880425
1,smlt_mm,47,Extra Trees,19350,4018,1.028347083151601,0.3787415427883985,0.9449063815352524,0.9449063782094992,0.927075154092081,0.9436213970184326,XGBoost,81,1567350,4018,1.0493621887188394,0.388272762298584,0.9426316022872924,0.9426316,0.9433661942912552,0.0009897947311402477,0.0012849845168197982
1,smlt_mm,48,Extra Trees,19350,4018,1.0480270379264944,0.3869493629661719,0.938945845688287,0.9389458394911192,0.9108391174671764,0.9371150732040404,XGBoost,81,1567350,4018,1.0534413640741564,0.3872299492359161,0.938313364982605,0.93831336,0.9255188399301608,-0.0011982917785645641,0.0018307724842465678
1,smlt_mm,49,Extra Trees,19350,4018,0.9920917748634744,0.3679347858244541,0.935189333955693,0.93518933357988,0.9046442245642272,0.9362455606460572,XGBoost,81,1567350,4018,0.9837934198940006,0.3662991821765899,0.9362690448760986,0.93626904,0.9320155885511522,-2.3484230041392884e-05,-0.0010562266903642037
1,smlt_mm,50,Extra Trees,19350,4018,0.8841642384495179,0.3263241428613105,0.932366198755064,0.9323661962967648,0.9170083458914507,0.9315632581710817,XGBoost,81,1567350,4018,0.9099247846854102,0.3390130400657654,0.9283676743507384,0.9283677,0.9425783237913888,0.0031955838203432396,0.0008029405839823367
1,smlt_mm,51,Extra Trees,19350,4018,1.0958861884445537,0.4204824275378446,0.942504344860532,0.9425043462422168,0.9147718194636976,0.9389527440071106,XGBoost,81,1567350,4018,1.1810569645825164,0.4521040916442871,0.9332200884819032,0.9332201,0.9201175610181496,0.0057326555252074085,0.0035516008534214327
1,smlt_mm,52,Extra Trees,19350,4018,1.0481223799380397,0.4052140720498725,0.9437864901580236,0.9437864835629796,0.9321781248681992,0.9396328330039978,XGBoost,81,1567350,4018,1.170064468482386,0.4603728652000427,0.929945468902588,0.92994547,0.8992141945847356,0.009687364101409801,0.004153657154025825
1,smlt_mm,53,Extra Trees,19350,4018,1.045353429355259,0.4099954690181354,0.942682605108952,0.9426826022998483,0.9308488840049536,0.9410361647605896,XGBoost,81,1567350,4018,1.1932403954663455,0.474342942237854,0.9253180027008056,0.925318,0.8882945004899985,0.015718162059784047,0.0016464403483623657
1,smlt_mm,54,Extra Trees,19350,4018,1.0453502983419305,0.4067747071026625,0.9434277403948568,0.9434277343427002,0.9329961213304112,0.9396954774856568,XGBoost,81,1567350,4018,1.193598197352452,0.4622909426689148,0.9262441992759703,0.9262442,0.8966109655941252,0.013451278209686501,0.0037322629091999238
1,smlt_mm,55,Extra Trees,19350,4018,1.046508876450378,0.3793444023471262,0.94695109515744,0.9469510992836728,0.94145701801387,0.9426791071891784,XGBoost,81,1567350,4018,1.0922935052381242,0.4062784314155578,0.9422078132629396,0.9422078,0.9480738743565336,0.00047129392623879163,0.00427198796826167
1,smlt_mm,56,Extra Trees,19350,4018,1.017226292160039,0.3583777785745877,0.9496571632587946,0.9496571602959588,0.9412407043270072,0.9463964700698853,XGBoost,81,1567350,4018,1.0602663909213603,0.3825560808181762,0.9453068971633912,0.9453069,0.9586965005239104,0.0010895729064940296,0.003260693188909314
1,smlt_mm,57,Extra Trees,19350,4018,0.9755609517907252,0.3516872088005928,0.94785877348611,0.9478587704955622,0.936625643592188,0.9433732628822328,XGBoost,81,1567350,4018,1.0127587588234468,0.3692517578601837,0.9438067078590392,0.9438067,0.9637673248377572,-0.0004334449768064186,0.004485510603877252
1,smlt_mm,58,Extra Trees,19350,4018,0.934792199787285,0.3433029352832853,0.9461043269051652,0.9461043269709104,0.9354972150726288,0.9443137645721436,XGBoost,81,1567350,4018,0.9935580422082518,0.3714651763439178,0.9391149878501892,0.939115,0.9561441770094335,0.005198776721954346,0.0017905623330216613
1,smlt_mm,59,Extra Trees,19350,4018,0.9443626202270274,0.3519946948775819,0.9401973249764036,0.940197326083,0.9230226180063024,0.9391905069351196,XGBoost,81,1567350,4018,0.9705886619825326,0.3626081347465515,0.9368296265602112,0.9368296,0.9538971132585224,0.0023608803749084473,0.0010068180412839967
1,smlt_mm,60,Extra Trees,19350,4018,0.9589025462580564,0.3539471143626574,0.9338210772270904,0.9338210776778894,0.9149720876514098,0.9337759017944336,XGBoost,81,1567350,4018,0.9810248389954008,0.3615829944610595,0.9307323098182678,0.9307323,0.9521559978944742,0.0030435919761657715,4.517543265680768e-05
1,smlt_mm,61,Extra Trees,19350,4018,0.8666287731096096,0.3246205603338243,0.9295083188799338,0.9295083157602044,0.9180749993838148,0.9274070262908936,XGBoost,81,1567350,4018,0.904395507970146,0.3369833827018738,0.923230528831482,0.9232305,0.9548320919296174,0.00417649745941151,0.002101292589040238
1,smlt_mm,62,Extra Trees,19350,4018,0.7728979897225472,0.2831119568276896,0.9314550283251278,0.9314550294918787,0.9288941571796177,0.929466426372528,XGBoost,81,1567350,4018,0.8347265438772651,0.3071420788764953,0.920049786567688,0.9200498,0.9565986868680456,0.009416639804839977,0.0019886019525998666
1,smlt_mm,63,Extra Trees,19350,4018,1.0436306960044597,0.3932260430896017,0.9435038245992288,0.943503826670085,0.9164634106611852,0.9394031167030334,XGBoost,81,1567350,4018,1.1488829806194552,0.4379591643810272,0.931533694267273,0.9315337,0.8956038551039222,0.007869422435760498,0.004100707896195321
1,smlt_mm,64,Extra Trees,19350,4018,1.0096931012985706,0.381128656772121,0.9426952830766054,0.9426952854027534,0.9219182196284204,0.9388298392295836,XGBoost,81,1567350,4018,1.1195458016577895,0.4271796345710754,0.9295476675033568,0.92954767,0.8751012578857457,0.009282171726226807,0.00386544384702181
1,smlt_mm,65,Extra Trees,19350,4018,0.9695883684132708,0.3634833003682012,0.9449973937465936,0.9449973971288306,0.9341463265598994,0.9411128163337708,XGBoost,81,1567350,4018,1.089687431910879,0.4222382307052612,0.9305275678634644,0.93052757,0.8732925573861097,0.010585248470306396,0.003884577412822887
1,smlt_mm,66,Extra Trees,19350,4018,0.9224544238294212,0.3478821922089622,0.9463269454122968,0.946326941820014,0.9469934848775694,0.9422566890716552,XGBoost,81,1567350,4018,1.0480905564255332,0.4080935716629028,0.930711030960083,0.93071103,0.8719143756143455,0.011545658111572155,0.00407025634064162
1,smlt_mm,67,Extra Trees,19350,4018,0.9227860263288276,0.3446159705553876,0.9461809619631636,0.946180961322242,0.9416751073872316,0.9421722292900084,XGBoost,81,1567350,4018,1.0379098220675058,0.394723117351532,0.931914746761322,0.93191475,0.9057087135595892,0.010257482528686412,0.004008732673155158
1,smlt_mm,68,Extra Trees,19350,4018,0.9245802533147768,0.348683019884469,0.9399614577772026,0.9399614606119808,0.934921882735684,0.9372078776359558,XGBoost,81,1567350,4018,1.0277592504108706,0.3849234282970428,0.9258136749267578,0.9258137,0.895153967194284,0.011394202709197998,0.0027535801412468253
1,smlt_mm,69,Extra Trees,19350,4018,0.9103639184266172,0.346856609656347,0.9327958297172462,0.9327958318833774,0.93410729471579,0.9293925762176514,XGBoost,81,1567350,4018,1.0155117265182942,0.3814515769481659,0.9163750410079956,0.91637504,0.9045479531329514,0.013017535209655762,0.003403253499594805
1,smlt_mm,70,Extra Trees,19350,4018,0.8891001865692103,0.3389346580420216,0.9300541857596808,0.930054184406536,0.930517491566086,0.9270761013031006,XGBoost,81,1567350,4018,0.9575942271508744,0.358459323644638,0.9188621640205384,0.91886216,0.934664750754488,0.008213937282562145,0.00297808445658021
1,smlt_mm,71,Extra Trees,19350,4018,0.8511524489260178,0.3230781644180018,0.9326108358132852,0.9326108372866077,0.9220547832175284,0.929887056350708,XGBoost,81,1567350,4018,0.8908971738703899,0.331598699092865,0.9261704087257384,0.9261704,0.9535838601248292,0.0037166476249695934,0.0027237794625771805
1,smlt_mm,72,Extra Trees,19350,4018,0.8323424712991636,0.2867015042457347,0.9352936079645616,0.935293607664664,0.923001441420086,0.933107852935791,XGBoost,81,1567350,4018,0.8297283198485866,0.294725239276886,0.9356994032859802,0.9356994,0.9327369551820528,-0.002591550350189209,0.0021857550287706085
1,smlt_mm,73,Extra Trees,19350,4018,0.7399982417912506,0.2621719068825764,0.9312785896781112,0.9312785918700704,0.9327345408949178,0.9283247590065002,XGBoost,81,1567350,4018,0.7756024126672427,0.2820653617382049,0.9245066046714784,0.9245066,0.955698936861384,0.0038181543350218616,0.002953830671610924
1,smlt_mm,74,Extra Trees,19350,4018,0.6920240813870061,0.2578070953043652,0.9105557157770466,0.9105557077547374,0.9252552995959974,0.907399833202362,XGBoost,81,1567350,4018,0.7578547357803729,0.285852700471878,0.8927290439605713,0.89272904,0.922291455997046,0.01467078924179066,0.0031558825746846875
1,smlt_mm,75,Extra Trees,19350,4018,0.8078700591123059,0.3101222020886501,0.9234575523663222,0.923457554914631,0.9297853032213728,0.9184591174125672,XGBoost,81,1567350,4018,0.9097508194645324,0.3473082780838012,0.9029346704483032,0.9029347,0.9048670581299736,0.015524446964264027,0.00499843495375496
1,smlt_mm,76,Extra Trees,19350,4018,0.8398066951767359,0.3169118682061166,0.9161039484654238,0.9161039435819656,0.9093980250255904,0.9149742126464844,XGBoost,81,1567350,4018,0.916009768729614,0.3407752811908722,0.9001879096031189,0.9001879,0.9363727984806076,0.014786303043365479,0.0011297358189393814
1,smlt_mm,77,Extra Trees,19350,4018,0.820133449592864,0.2777214542254703,0.9231648063458628,0.9231648021595104,0.9239994769307756,0.9188371300697328,XGBoost,81,1567350,4018,0.8601264789082392,0.2991059422492981,0.9154884815216064,0.9154885,0.9038962053453812,0.0033486485481263317,0.004327676276130066
1,smlt_mm,78,Extra Trees,19350,4018,0.7599078763698202,0.2493928570094815,0.9205492528402888,0.9205492564827434,0.9350726605885982,0.9208128452301024,XGBoost,81,1567350,4018,0.7927407749737614,0.2748531997203827,0.9135353565216064,0.91353536,0.8935033704761184,0.007277488708495983,-0.0002635923898136605
1,smlt_mm,79,Extra Trees,19350,4018,0.6988342767994408,0.2397538803709115,0.8998739946616822,0.8998740071789773,0.9098942099736208,0.8995101451873779,XGBoost,81,1567350,4018,0.7567526494620312,0.2692361772060394,0.8825896978378296,0.8825897,0.8956228079574806,0.01692044734954834,0.0003638494743042342
1,smlt_mm,80,Extra Trees,19350,4018,0.7943364989238927,0.269254747753913,0.9164735439159148,0.916473544109634,0.9193454843239184,0.9133033752441406,XGBoost,81,1567350,4018,0.8590938801895259,0.3062296211719513,0.9022996425628662,0.90229964,0.9070205298109348,0.011003732681274414,0.0031701686717742206
1,smlt_mm,81,Extra Trees,19350,4018,0.7940946569708047,0.2667111146779057,0.899451894908988,0.8994519004168812,0.9134807498121816,0.900821089744568,XGBoost,81,1567350,4018,0.8024863349487896,0.2736192047595978,0.8973155617713928,0.89731556,0.909125968592766,0.00350552797317516,-0.0013691948355799566
7,snowc,0,Extra Trees,19344,4018,16.057886339277708,7.512253851049191,0.6517408389881378,0.6517408239862482,0.6960393400196554,0.6501147747039795,XGBoost,81,1566864,4018,22.702512035772056,12.542206764221191,0.3038967847824096,0.30389678,0.077559323080827,0.3462179899215699,0.0016260642841583461
7,snowc,1,Extra Trees,19344,4018,16.970537820147353,7.646614746350094,0.804370510004677,0.8043704958323222,0.8484555488150418,0.8116161823272705,XGBoost,81,1566864,4018,18.59369419634483,8.797324180603027,0.7651586532592773,0.76515865,0.7541501588440751,0.046457529067993164,-0.007245672322593544
7,snowc,2,Extra Trees,19344,4018,16.601330567674488,7.749761269588054,0.8021175963230089,0.802117605769705,0.8484406021177089,0.8039728403091431,XGBoost,81,1566864,4018,18.34431064145383,8.989973068237305,0.7583848834037781,0.7583849,0.7517664562697547,0.04558795690536499,-0.0018552439861341252
7,snowc,3,Extra Trees,19344,4018,15.96204688857406,7.410117075340531,0.8231759392753975,0.823175943186059,0.8628939443308252,0.8235047459602356,XGBoost,81,1566864,4018,17.618278791033866,8.540040969848633,0.784577488899231,0.7845775,0.780435056256026,0.03892725706100464,-0.00032880668483814546
7,snowc,4,Extra Trees,19344,4018,15.583158283178513,6.860373092580865,0.8523418976303647,0.8523419131437319,0.8806564739929946,0.8559690713882446,XGBoost,81,1566864,4018,16.69395887557691,7.7685041427612305,0.8305408954620361,0.8305409,0.8356834268313224,0.025428175926208496,-0.003627173757879909
7,snowc,5,Extra Trees,19344,4018,16.290125868983345,6.84980773037417,0.8502421397680292,0.8502421540471933,0.8844641094072878,0.8546550869941711,XGBoost,81,1566864,4018,17.110127694630524,7.770388603210449,0.8347858786582947,0.8347859,0.8409248665251262,0.019869208335876465,-0.004412947226141939
7,snowc,6,Extra Trees,19344,4018,15.692988565365548,6.324465680968762,0.8739761084926353,0.8739761190006089,0.9082463702822416,0.8780838847160339,XGBoost,81,1566864,4018,15.685603175289634,6.795974254608154,0.8740947246551514,0.8740947,0.8870894891571259,0.003989160060882568,-0.00410777622339864
7,snowc,7,Extra Trees,19344,4018,15.02747723211511,6.043724625156649,0.8855098209830339,0.8855098261815848,0.9144863402811704,0.8881012201309204,XGBoost,81,1566864,4018,15.39442767108646,6.637343883514404,0.8798501491546631,0.87985015,0.8924709661827583,0.008251070976257324,-0.0025913991478865306
7,snowc,8,Extra Trees,19344,4018,15.227890550901147,5.961284369458355,0.885859793849912,0.8858597888388533,0.9172760947888144,0.8937874436378479,XGBoost,81,1566864,4018,14.9784115887067,6.332385063171387,0.8895690441131592,0.88956904,0.9073306458061824,0.004218399524688721,-0.00792764978793592
7,snowc,9,Extra Trees,19344,4018,14.30545187164708,5.255375324985178,0.9049036498132308,0.9049036589350754,0.933794546106288,0.9066250324249268,XGBoost,81,1566864,4018,13.823775026433456,5.662361145019531,0.9111998081207277,0.9111998,0.93318857289059,-0.004574775695800892,-0.0017213826116959652
7,snowc,10,Extra Trees,19344,4018,13.013071047297943,4.568627031633565,0.9247959474584748,0.9247959498338908,0.9458488851277737,0.9218795299530028,XGBoost,81,1566864,4018,12.544634665334767,4.867888450622559,0.9301127791404724,0.9301128,0.9445703068613092,-0.008233249187469593,0.002916417505472002
7,snowc,11,Extra Trees,19344,4018,15.486552662890364,6.063727339979615,0.8800903975897335,0.8800903862835887,0.9029735427743216,0.880508303642273,XGBoost,81,1566864,4018,15.730481845195692,6.587677001953125,0.8762832283973694,0.8762832,0.8776791923898113,0.0042250752449035645,-0.0004179060525394407
7,snowc,12,Extra Trees,19344,4018,15.397646714619842,6.020204662827745,0.8817724745555,0.8817724773231331,0.9040397912074756,0.8815131187438965,XGBoost,81,1566864,4018,15.97897196837192,6.706232070922852,0.8726767897605896,0.8726768,0.8741927015807865,0.008836328983306885,0.0002593558116035233
