latitude,longitude,cell_area_km2,overlap_km2,overlap_fraction,has_glacier,elevation_m,land_fraction,cell
37.59999999999993,44.20000000000027,98.01140308311633,98.01140308311633,1.0,False,2119.333904322788,1.0,59
37.59999999999993,44.300000000000274,98.01140308310687,98.01140308310687,1.0,False,2056.9536375403154,1.0,60
37.59999999999993,44.400000000000276,98.01140308311633,98.01140308311633,1.0,False,2209.0631550640787,1.0,61
37.59999999999993,44.50000000000028,98.01140308311633,96.31276389592935,0.9826689636740891,False,2453.1553976628184,1.0,62
37.69999999999993,43.40000000000026,97.88173618967741,54.30919506875385,0.554845032208177,False,2627.3899359173115,1.0,63
37.69999999999993,43.50000000000026,97.88173618968686,83.2140075390236,0.850148462607586,False,2692.0236770334695,1.0,64
37.69999999999993,43.600000000000264,97.88173618968214,92.6527144546252,0.9465781673005496,False,2725.8257920387505,1.0,65
37.69999999999993,43.700000000000266,97.8817361896727,97.8817361896727,1.0,False,2677.4785245160456,1.0,66
37.69999999999993,43.80000000000027,97.88173618968214,97.88173618968214,1.0,False,2494.947103487529,1.0,67
37.69999999999993,43.90000000000027,97.88173618968214,97.88173618968214,1.0,False,2306.5771353217374,1.0,68
37.69999999999993,44.00000000000027,97.8817361896727,97.8817361896727,1.0,False,2240.919087690268,1.0,69
37.69999999999993,44.10000000000027,97.88173618968214,97.88173618968214,1.0,False,2211.726352003889,1.0,70
37.69999999999993,44.20000000000027,97.88173618968214,97.88173618968214,1.0,False,2256.18125476841,1.0,71
37.69999999999993,44.300000000000274,97.8817361896727,97.8817361896727,1.0,False,2445.0633761918575,1.0,72
37.69999999999993,44.400000000000276,97.88173618968214,97.88173618968214,1.0,False,2636.9159865097085,1.0,73
37.69999999999993,44.50000000000028,97.88173618968214,97.04160680751743,0.9914168933360903,False,2480.094659015512,1.0,74
37.79999999999993,44.00000000000027,97.75176723808264,71.83722018111774,0.7348943370624919,False,2250.6499995857275,1.0,75
37.79999999999993,44.10000000000027,97.75176723809209,97.75176723809209,1.0,False,2147.7071947969175,1.0,76
37.79999999999993,44.20000000000027,97.75176723809209,97.75176723809209,1.0,False,2372.235182953207,1.0,77
37.79999999999993,44.300000000000274,97.75176723808264,97.75176723808264,1.0,False,2701.754588928929,1.0,78
37.79999999999993,44.400000000000276,97.75176723809209,66.64083657206925,0.6817353635126969,False,2733.610521555118,1.0,79
37.899999999999935,44.10000000000027,97.62149657534894,57.45759422213903,0.5885752240828485,False,2126.0943273238445,1.0,80
37.899999999999935,44.20000000000027,97.62149657534894,42.478175739838946,0.43513137198272983,False,2291.4173988951266,1.0,81
