time;tp_mm;PET_mm;D_mm;PET_PM_mm;D_PM_mm;SPEI_PM_3;SPEI_PM_12;SPEI_PM_24;SPEI_3;SPEI_12;SPEI_24
2009-02-01;169.12773;3.8648094270809628;165.26292189616123;3.8648094270809628;165.26292189616123;0.09338464648317536;-2.8984828474577884;-0.6617231437361039;0.09338464648317536;-2.8984828474577884;-0.6617231437361039
2009-03-01;232.94243;9.022642701983653;223.91978588688355;9.022642701983653;223.91978588688355;0.14887884284892372;-0.4191656651119631;-0.38054687707511897;0.14887884284892372;-0.4191656651119631;-0.38054687707511897
2009-04-01;95.303696;26.036451240575754;69.26724443813518;26.036451240575754;69.26724443813518;0.42263101526476277;-0.11458908034908494;-0.8749851298915171;0.42263101526476277;-0.11458908034908494;-0.8749851298915171
2009-05-01;44.40125;79.6986590916455;-35.29741015976073;79.6986590916455;-35.29741015976073;0.02513599413114688;-0.05362751262675308;-0.8914188568414912;0.02513599413114688;-0.05362751262675308;-0.8914188568414912
2009-06-01;52.27604;117.05145460068489;-64.77541547714974;117.05145460068489;-64.77541547714974;-0.22268916978735107;0.13444474204870543;-0.7142507115027015;-0.22268916978735107;0.13444474204870543;-0.7142507115027015
2009-07-01;2.437815;131.55922025256527;-129.12140530162227;131.55922025256527;-129.12140530162227;0.057003626696068455;0.14707777951692286;-0.8654124481280832;0.057003626696068455;0.14707777951692286;-0.8654124481280832
2009-08-01;0.3966996;119.44856769403368;-119.0518680866614;119.44856769403368;-119.0518680866614;0.897209299409977;0.13784513686277847;-0.9042869450228369;0.897209299409977;0.13784513686277847;-0.9042869450228369
2009-09-01;32.682205;75.5824180581394;-42.900212857944084;75.5824180581394;-42.900212857944084;0.8548335238357602;0.12706261403105076;-0.758670371006437;0.8548335238357602;0.12706261403105076;-0.758670371006437
2009-10-01;49.842735;51.10863965878986;-1.2659043682625182;51.10863965878986;-1.2659043682625182;0.4383583373594776;0.07900042261427746;-0.63281774178973;0.4383583373594776;0.07900042261427746;-0.63281774178973
2009-11-01;143.13657;10.391180359903952;132.74538580220542;10.391180359903952;132.74538580220542;0.5874456477931352;0.36509937115411917;-0.5643328855860988;0.5874456477931352;0.36509937115411917;-0.5643328855860988
2009-12-01;137.19354;3.994375165058405;133.19916731541034;3.994375165058405;133.19916731541034;0.4138441597333964;0.34655695177982093;-0.47431108838906794;0.4138441597333964;0.34655695177982093;-0.47431108838906794
2010-01-01;233.46703;3.6545863770624596;229.81243937977348;3.6545863770624596;229.81243937977348;0.7755824312718942;0.6802018163238565;-0.13685617995926233;0.7755824312718942;0.6802018163238565;-0.13685617995926233
2010-02-01;81.23546;5.187964165248832;76.04749420877461;5.187964165248832;76.04749420877461;0.4799724331511041;0.5589634314111273;-0.25148604749204734;0.4799724331511041;0.5589634314111273;-0.25148604749204734
2010-03-01;136.89124;18.394684172529477;118.49655117903302;18.394684172529477;118.49655117903302;0.1549740396218942;0.290971350220744;-0.11943883838626082;0.1549740396218942;0.290971350220744;-0.11943883838626082
2010-04-01;182.92517;35.45199972178144;147.47317117665605;35.45199972178144;147.47317117665605;-0.18894983153530648;0.476823747649561;0.2282506089375007;-0.18894983153530648;0.476823747649561;0.2282506089375007
2010-05-01;103.819305;86.63800706497553;17.18129835494635;86.63800706497553;17.18129835494635;0.16559009386340232;0.5689975436202591;0.31428284997787254;0.16559009386340232;0.5689975436202591;0.31428284997787254
2010-06-01;14.021761;126.23079140551704;-112.20903046496528;126.23079140551704;-112.20903046496528;0.34517487732856383;0.4729711292682728;0.33347011841749286;0.34517487732856383;0.4729711292682728;0.33347011841749286
2010-07-01;0.48284602;142.1530575744979;-141.67021155284567;142.1530575744979;-141.67021155284567;-0.03139499893306623;0.43150847479056853;0.3141039409464721;-0.03139499893306623;0.43150847479056853;0.3141039409464721
2010-08-01;4.530442;118.36094432862878;-113.83050209077477;118.36094432862878;-113.83050209077477;-0.3629419867685139;0.43267155648946504;0.3148767748784668;-0.3629419867685139;0.43267155648946504;0.3148767748784668
2010-09-01;11.694233;87.41167006755984;-75.71743712688601;87.41167006755984;-75.71743712688601;-0.17490689505093365;0.37698153329655454;0.2544055544231209;-0.17490689505093365;0.37698153329655454;0.2544055544231209
2010-10-01;45.423496;50.086311255244155;-4.662815008906264;50.086311255244155;-4.662815008906264;0.04132669724855526;0.383286092314885;0.23630659733962034;0.04132669724855526;0.383286092314885;0.23630659733962034
2010-11-01;0.033605926;30.595577042080954;-30.561971116342143;30.595577042080954;-30.561971116342143;-1.7313270536784855;-0.04047397680425363;0.14588272990275342;-1.7313270536784855;-0.04047397680425363;0.14588272990275342
2010-12-01;87.83313;9.85267870083075;77.98045118198175;9.85267870083075;77.98045118198175;-1.4342437007295281;-0.29920161243768834;-0.008120996407771242;-1.4342437007295281;-0.29920161243768834;-0.008120996407771242
2011-01-01;103.95228;4.712429607772924;99.23984852943411;4.712429607772924;99.23984852943411;-1.2358984591525477;-0.9896667637270148;0.11643322285300838;-1.2358984591525477;-0.9896667637270148;0.11643322285300838
2011-02-01;143.38092;4.717919701525868;138.6630007086304;4.717919701525868;138.6630007086304;-0.17481702268221777;-0.6513131933950204;0.06113515922774065;-0.17481702268221777;-0.6513131933950204;0.06113515922774065
2011-03-01;190.28714;10.381363198140235;179.9057766944379;10.381363198140235;179.9057766944379;0.12200090449883957;-0.28836634809948525;-0.05155128602475738;0.12200090449883957;-0.28836634809948525;-0.05155128602475738
